id,owner_id,post_time,post_text,comments.count
4473795,-26284064,1660263355,"Минэкономразвития прогнозирует инфляцию ниже 14% по итогам 2022 года, сообщили ""Известия"":
http://go.tass.ru/jn5h7",4
4472411,-26284064,1660212957,"Депутаты от фракции ЛДПР внесли в нижнюю палату законопроект об увеличении МРОТ до 30 тыс. рублей в месяц, ссылаясь на рост инфляции и снижение доходов из-за введения антироссийских санкций:
http://go.tass.ru/jnMvD",46
4471196,-26284064,1660154444,"Британский Центробанк недвусмысленно ужесточает монетарную политику в условиях устойчиво высоких темпов инфляции. Впрочем, как и ФРС, и ЕЦБ. На примере экономики Туманного Альбиона о том, как в Европе борются со стерилизацией денежной массы, рассказал Михаил Ханов:
http://go.tass.ru/jnoN5",0
4462930,-26284064,1659777308,"Власти ФРГ полагают, что в стране может начаться волна протестов на фоне инфляции, возможного усугубления энергетического кризиса и ситуации с коронавирусом, пишет газета Welt am Sonntag со ссылкой на заявления ряда германских политиков:
http://go.tass.ru/jnwEU",8
4462595,-26284064,1659764710,"Дональд Трамп считает, что при Байдене ситуация на Украине будет только усугубляться. 

Также бывший президент США возложил на администрацию главы государства ответственность за рекордную инфляцию, падение фондовых рынков, рост цен на энергетику и потерю энергетической независимости:
http://go.tass.ru/jnwnp",9
4453643,-26284064,1659368114,"ЦБ оценивает спад ВВП РФ в годовом выражении в III квартале в 7%, инфляция на конец этого периода составит 14,6%,  сообщается в докладе Банка России о денежно-кредитной политике.

Регулятор указывает, что в годовом выражении ВВП РФ продолжит снижаться до середины 2023 года, затем перейдет к восстановительному росту:
http://go.tass.ru/jnutK",17
4449953,-26284064,1659195907,"В Deutsche Bank спрогнозировали инфляцию в ФРГ, превышающую 10%. Глава крупнейшего финансового института Германии Кристиан Зевинг предупредил, что это может произойти в случае прекращения поставок газа из России:
http://go.tass.ru/jnsNg",4
4446383,-26284064,1659021313,"В Международном валютном фонде заявили, что мировая инфляция растет быстрее ожидаемого. Эксперты прогнозируют ее ускорение в развитых странах до 6,6% — это на 1 процентный пункт выше, чем в апреле. Рост связывают с удорожанием продуктов и энергоресурсов.

Видео: ТАСС/Reuters",4
4442297,-26284064,1658844059,"Инфляция в мире растет быстрее, чем ранее прогнозировалось, из-за подорожания продовольствия и энергоносителей, а также проблем, касающихся дисбаланса спроса и предложения, сообщили в Международном валютном фонде:
http://go.tass.ru/jnO12",3
4435148,-26284064,1658506567,"Решения Банка России по ключевой ставке определяются стремлением вернуть инфляцию в стране к целевым показателям в 2024 году, каких-либо красных линий не существует, заявила председатель ЦБ Эльвира Набиуллина на пресс-конференции после заседания совета директоров регулятора. Собрали ключевые заявления Набиуллиной:
http://go.tass.ru/jn91C",4
4423754,-26284064,1658016046,"Экс-депутат Бундестага заявил, что санкции против РФ наносят больший вред самому Западу. Фабио де Маси предупредил, что высокие цены на энергоресурсы угрожают Германии ""экономическим спадом, стремительным ростом безработицы и шоковой инфляцией"":
http://go.tass.ru/jneTu",11
